location,date,text,polarity,subjectivity
Illinois,2020-08-31,I live in a metropolitan area with a population of 8 865 000 people I know 0 people who ve contracted Covid 19 I know OF 1 person who caught it I know OF nobody who has died nobody I know knows of anyone who has died I don t see how this is possible amidst a deadly epidemic,-0.02121212121212122,0.6333333333333333
Illinois,2020-09-01,The Great coronavirus wave is coming thanks to you your staff and the COVIDIOTS that attend your rallies,0.5,0.475
Illinois,2020-09-02,I used to be a moderate D The D s response to the pandemic the disregard for the damage caused by their attempt to control the virus and the deliberate attempt to silence opposing views has turned me away from the D party likely for good,0.2333333333333333,0.7666666666666666
Illinois,2020-09-04,If you didn t catch tonight on CNN look for the replay Miles Taylor former DHS Chief of Staff author of Anonymous speaks with Chris about some shocking revelations about Trump and his dealings with the pandemic and immigration Totally disgusting behavior Proves this whole pandemic pandemonium is bullshit Kudos to you for feeling so sympathetic to the problem that has existed for too many years The pandemic sure brought it too light along with you,0.044444444444444446,0.6098765432098765
Illinois,2020-09-06,if I get the coronavirus I m going to a trump rally This is a great endorsement for Biden Responsible behavior during a pandemic vs reckless behavior Thank you Mr President,0.5,0.65
Illinois,2020-09-07,Dang it I have COVID 19 dang but ima get some medicine so bet Millions of Americans are concerned about the global pandemic Trump has dismissed those concerns because he is fundamentally an uncaring person And then became too busy campaigning and pushing through his scotus pick to worry about extending the pandemic relief,0.05,0.15
Illinois,2020-09-10,turning the corner BACKWARD Pandemic raging economy shrinking stock market diving unemployment skyrocketing democracy threatened Joe Biden forward march,0.0,0.0
Illinois,2020-09-11,covid 19 is less harmful than the common cold I ain t jinx shit every major media said that 9 months ago COVID 19 in 2030 Aww I m so sorry they re upset Not Maybe they should have taken this type of thing into account before deciding to do fuck all about COVID 19 I have no sympathy whatsoever for Donnie He s gonna be fired soon anyway The true winner of the World Series is Coronavirus Pritzker orders tougher restrictions for Chicago starting Friday No indoor bar or dining service crowds capped at 25 Chicago Tribune Democrats and media are going to act like words hurt more than the pain they inflict on the population with their action and inaction Without passing a coronavirus relief bill Media with record ratings Working through this pandemic my stress has never been higher Thankfully I found Now I stopped eating pencils MyZenRocks minimeditation luxurylifestyle zen cairn stress focus calm innerpeace pencil ig bliss macro soulfulmoments branding bliss Meanwhile the officers she thinks need so much of the budget stay spreading the virus for 12 hour shifts with no mask while work hours and jobs of so many are getting cut Cause it s truly essential for cops to reach ticket quota in a pandemic,0.0232843137254902,0.5274509803921569
Illinois,2020-09-15,Indoor Dining to Be Shut Down as Chicago Sees Increased COVID 19 Restrictions From State chicago es f spy spx coronavirus COVID19 COVIDIOTS Indoor Dining to Be Shut Down as Chicago Sees Increased COVID 19 Restrictions From State chicago es f spy spx coronavirus COVID19 COVIDIOTS,-0.15555555555555559,0.2888888888888889
Illinois,2020-09-16,Great now everyone is mad at me again Thanks coronavirus Wisconsin Nebraska,0.12500000000000003,0.65
Illinois,2020-09-19,Funny they mention antivax considering they just went antivax about covid 19 they prefer the boot on their neck This is exactly what their prez thinks about them First he conducts a COVID 19 spreader and second he says get home the best way you can this is who these clowns follow Another clown from the circus Sorry but you deserve all the stupidity you are getting,0.09285714285714286,0.5547619047619048
Illinois,2020-09-20,Sometimes you just need a superhero in a pandemic,0.0,0.0
Illinois,2020-09-22,Forty two percent of employees with kids are on the brink of burnout Here s how wellness pros can be a support in this turbulent season Five techniques communicators recommend to cultivate mental and emotional resilience in the midst of the ongoing pandemic,-0.05,0.42500000000000004
Illinois,2020-09-25,People on my Facebook saying COVID 19 is a scam and is being used for population control sigh I just feel like if that was the case why won t they scam create something with a higher morality rate Like why not a new influenza to kill 50 million what happened in the 1918 pandemic vs 1 2 million people This is the global estimation,0.06060606060606061,0.3181818181818182
Illinois,2020-09-27,The one person who s responsible is the person who made COVID 19 That was not Trump Pls educate yourselve on viruses For all those that don t know this YOU CAN NOT CONTROL a virus Otherwise the common cold flu HIV etc would be none existent I m raising money for Essential worker Uber Driver Click to Donate via,-0.175,0.5874999999999999
Illinois,2020-09-28,Covid 19 has found a way to destroy the flu when our greatest Scientisis couldn t Covid 19,0.4,0.5
Illinois,2020-10-03,Dang you pandemic shakes fist angrily at sky,-0.5,1.0
Illinois,2020-10-04,A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump While the U S and South Korea had their first Covid 19 cases and deaths in February more than 225 000 Americans have died from the virus since then South Korea a country of 55 million has had fewer than 500 deaths They controlled the virus The U S didn t A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump While the U S and South Korea had their first Covid 19 cases and deaths in February more than 225 000 Americans have died from the virus since then South Korea a country of 55 million has had fewer than 500 deaths They controlled the virus The U S didn t A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump While the U S and South Korea had their first Covid 19 cases and deaths in February more than 225 000 Americans have died from the virus since then South Korea a country of 55 million has had fewer than 500 deaths They controlled the virus The U S didn t A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump The cognitive deficits were of substantial effect size particularly among people who had been hospitalized with COVID 19 researchers said with the worst cases showing impacts equivalent to the average 10 year decline in global performance between the ages of 20 to 70 A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump 43 percent of Americans approve of how Trump is doing After 225 000 people have died from the coronavirus after paying only 750 in taxes and owes hundreds of millions of dollars to his creditors after calling American soldiers who died in battle suckers and losers South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump South Korean President Moon Jae in said his country has contained the coronavirus South Korea s vigorous response in fighting the pandemic has helped boost Moon s political standing at home and led to a stronger than expected rebound from its pandemic triggered recession A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump A new report from Columbia University on COVID 19 deaths estimates that hundreds of thousands of Americans died because the United States response to the pandemic was an abject failure particularly the actions of President Donald Trump,4.887585532744661e-05,0.35948191593352874
